ivvi_dac14	keithley_1	lockin_1_X	lockin_1_phase	lockin_1_processed	conductance
1800.0	-0.000260529944	9.06591e-05	-2.736	5.8142722797466726e-06	0.0750413452641299
1793.75	-0.000257410667	6.34198e-05	-1.674	3.910213006350901e-06	0.0504667876129554
1787.5	-0.000253232108	5.73101e-05	-0.99	3.503161440048763e-06	0.045213215771542685
1781.25	-0.000252624471	5.582e-05	-0.72	3.404943792899192e-06	0.04394557916696617
1775.0	-0.000252011766	5.83234e-05	-1.134	3.5701869557940874e-06	0.04607827413595255
1768.75	-0.000238141991	6.43735e-05	-2.1	3.9743894489929296e-06	0.05129507468972331
1762.5	-0.00022172614	7.41188e-05	-0.444	4.640273695333864e-06	0.05988924559046966
1756.25	-0.000201712379	8.88412e-05	-1.146	5.68244663245917e-06	0.07333995024222358
1750.0	-0.000209239412	0.000105769	-2.22	6.937954818524367e-06	0.08954404574023572
1743.75	-0.000145572169	0.000133307	-2.862	9.12336240937248e-06	0.11774979835676588
1737.5	-0.000150357788	0.000169457	-3.738	1.2297173478463292e-05	0.1587122852819805
1731.25	-0.000145011828	0.000205369	-4.026	1.5853489753577813e-05	0.20461153881348879
1725.0	-8.79136985e-05	0.000234366	-3.84	1.9073915711271745e-05	0.2461756563094458
1718.75	-0.000170837221	0.000251921	-3.57	2.1199249847353474e-05	0.27360607666710735
1712.5	-0.000224072152	0.000249596	-3.762	2.09095086199069e-05	0.2698665594171483
1706.25	-0.000222198567	0.00023389	-4.08	1.901823103746602e-05	0.24545696742940631
1700.0	-0.000200843442	0.000207693	-4.356	1.6099320850275476e-05	0.20778433418948256
1693.75	-0.000224184226	0.000174792	-4.068	1.2798286270596172e-05	0.16517984927648163
1687.5	-0.000223853658	0.000144155	-3.582	1.0037178026539235e-05	0.12954387161928468
1681.25	-0.000235403255	0.000118822	-3.378	7.950744738392922e-06	0.10261552130934995
1675.0	-0.000242257889	9.8974e-05	-3.588	6.426354182171736e-06	0.08294112139429177
1668.75	-0.000244780228	8.53543e-05	-2.712	5.431556075524189e-06	0.07010185542990287
1662.5	-0.000255794299	7.62646e-05	-2.592	4.78941181173484e-06	0.061814082327798246
1656.25	-0.000252760071	6.95889e-05	-1.422	4.328441853707725e-06	0.055864617955928245
1650.0	-0.000260985971	6.54464e-05	-0.864	4.046795192570563e-06	0.052229572446534936
1643.75	-0.000250549152	6.15721e-05	-0.828	3.7863701060995065e-06	0.048868421146932066
1637.5	-0.000247140419	5.81744e-05	-0.858	3.5603192445210315e-06	0.04595091747066745
1631.25	-0.000245570926	5.59094e-05	-0.084	3.4108248748974495e-06	0.04402148278542848
1625.0	-0.00025281357	5.44193e-05	-0.81	3.3129925172967234e-06	0.04275881888331075
1618.75	-0.000262329078	5.19457e-05	-0.402	3.1514868087022304e-06	0.04067436100833566
1612.5	-0.000253509057	5.07238e-05	-1.188	3.0721174983388622e-06	0.03964998864739544
1606.25	-0.000258085196	4.83992e-05	-1.482	2.9218651494397664e-06	0.03771077117563046
1600.0	-0.000260862078	4.71177e-05	-0.75	2.839448395747328e-06	0.036647067280832384
1593.75	-0.000264417794	4.64323e-05	0.12	2.7954885131628534e-06	0.03607970328959255
1587.5	-0.000265251816	4.60448e-05	0.042	2.7706721134471016e-06	0.03575941281648049
1581.25	-0.000269439946	4.67899e-05	0.282	2.8184136881155803e-06	0.03637558485242557
1575.0	-0.000271182325	4.66111e-05	0.84	2.806948261915874e-06	0.036227607433299606
1568.75	-0.000258451249	4.59256e-05	1.662	2.7630436211618644e-06	0.03566095641542489
1562.5	-0.000250376843	4.42567e-05	0.714	2.656501988989494e-06	0.03428588709975137
1556.25	-0.000254573984	4.24387e-05	0.156	2.5409992018254627e-06	0.0327951615001372
1550.0	-0.000261936579	4.2707e-05	-0.246	2.5580086838917433e-06	0.033014692742412526
1543.75	-0.000257350866	4.56574e-05	-0.288	2.7458887112454274e-06	0.03543954822260622
1537.5	-0.00026110143	4.72071e-05	0.018	2.8451884519212873e-06	0.036721150763074174
1531.25	-0.000254825148	4.95019e-05	1.416	2.9930179206458454e-06	0.03862909756518985
1525.0	-0.000248465519	5.51941e-05	0.528	3.3638109243183375e-06	0.04341470175972261
1518.75	-0.00023367613	6.59828e-05	-0.522	4.083077603374312e-06	0.05269784788757735
1512.5	-0.000216436485	8.56523e-05	-2.472	5.452897748558461e-06	0.0703772996777166
1506.25	-0.000178296728	0.000114263	-3.636	7.592417348648818e-06	0.0979908033605453
1500.0	-0.000114564141	0.000156195	-3.786	1.1089311586301912e-05	0.14312313208789987
1493.75	-0.000103436894	0.000198812	-4.062	1.517070569702922e-05	0.19579925213974902
1487.5	-0.000154792043	0.000235857	-4.188	1.9248983780448133e-05	0.24843515548521578
1481.25	-0.00019817302	0.000259044	-4.074	2.2103376258592223e-05	0.2852750971263868
1475.0	-0.000210085287	0.000263603	-4.002	2.2695439265338186e-05	0.2929165013072861
1468.75	-0.000196077564	0.000248911	-4.332	2.082463843112688e-05	0.26877119049865816
1462.5	-0.000207160881	0.000222386	-4.758	1.7701957361538212e-05	0.22846860798819904
1456.25	-0.000207465544	0.000194014	-4.53	1.4680960872539186e-05	0.189478407724895
1450.0	-0.000238179065	0.000167103	-3.612	1.2078890410230394e-05	0.1558950358824921
1443.75	-0.000241968487	0.000139804	-2.946	9.666870684808352e-06	0.12476453557383206
1437.5	-0.00024029988	0.000118554	-2.7	7.92954147926813e-06	0.10234186348732967
1431.25	-0.00024399582	0.000103027	-2.502	6.7302504169852834e-06	0.0868633288837054
1425.0	-0.00023757706	9.23281e-05	-2.844	5.935924425744459e-06	0.07661143697134867
1418.75	-0.000251877074	8.32682e-05	-2.412	5.282676928716073e-06	0.06818036105868576
1412.5	-0.000251714324	7.79335e-05	-1.806	4.90604491983189e-06	0.0633193963056845
1406.25	-0.000244366934	7.31056e-05	-0.708	4.5701737824207525e-06	0.0589845078150782
1400.0	-0.000242577813	6.72345e-05	0.288	4.167959179197166e-06	0.05379336377183928
1393.75	-0.000252836115	6.19893e-05	-0.786	3.8142765082323267e-06	0.04922859243867279
1387.5	-0.000255894008	6.07672e-05	-1.35	3.73262350611639e-06	0.04817474583004755
1381.25	-0.00025112865	6.01115e-05	-0.174	3.6889298897167418e-06	0.047610818377680754
1375.0	-0.000248536477	5.90982e-05	-0.03	3.621565865373019e-06	0.046741391084644035
1368.75	-0.000249554078	5.6565e-05	0.354	3.4539979345343696e-06	0.04457869172206675
1362.5	-0.00025370166	5.44789e-05	0.792	3.316897710483911e-06	0.04280922088311108
1356.25	-0.00025180892	5.27205e-05	0.144	3.2019548201303275e-06	0.04132572153776289
1350.0	-0.000247744119	5.20947e-05	-0.474	3.16118371870552e-06	0.04079951324348068
1343.75	-0.000257181913	5.21245e-05	-1.188	3.1631235846923667e-06	0.04082454993703083
1337.5	-0.000260021305	5.24523e-05	-1.2	3.184472765776057e-06	0.04110009108676134
1331.25	-0.000262083552	5.12602e-05	0.018	3.1069264137432615e-06	0.040099246561963765
1325.0	-0.000263369782	4.97403e-05	2.076	3.008429607082403e-06	0.038828007012037875
1318.75	-0.000263066808	4.8578e-05	2.718	2.93338758610787e-06	0.037859484394876686
1312.5	-0.000261741158	4.76839e-05	0.42	2.8758261286668677e-06	0.03711657298758274
1306.25	-0.000262080173	4.71773e-05	-1.758	2.8432749417913698e-06	0.03669645422885342
1300.0	-0.000253854836	4.73263e-05	-1.854	2.8528440736174338e-06	0.03681995730725912
1293.75	-0.000251703048	4.79224e-05	-1.116	2.8911666037556106e-06	0.037314563352027846
1287.5	-0.000252693625	4.75945e-05	-0.384	2.8700784776685034e-06	0.03704239148347114
1281.25	-0.00026390984	4.51806e-05	0.252	2.7154225012661764e-06	0.03504633901740504
1275.0	-0.000263252129	4.31242e-05	-0.114	2.5844830085164565e-06	0.03335638106370393
1268.75	-0.000263034829	4.3154e-05	-1.674	2.586375196909857e-06	0.03338080241098561
