AMI430_Y_field	ivvi_dac14	keithley_1	lockin_1_X	lockin_1_phase	lockin_1_processed	conductance
0.76	1951.5151515151515	-4.42713746e-05	0.000110776	-3.546	1.3746046085928266e-05	0.1774120200637951
0.76	1955.5555555555557	-2.93529908e-05	0.000108332	-3.696	1.3349655903339185e-05	0.1722960483445837
0.76	1959.5959595959596	-3.19610351e-05	0.000106276	-3.612	1.3020423485275853e-05	0.16804684184593116
0.76	1963.6363636363637	-5.30669768e-05	0.000104636	-3.378	1.2760528704242722e-05	0.1646925348823945
0.76	1967.6767676767677	-5.11353017e-05	0.000102669	-3.936	1.2451949829563268e-05	0.16070989135248975
0.76	1971.7171717171718	-5.04240123e-05	0.000101418	-4.02	1.2257451117777136e-05	0.15819961245904798
0.76	1975.7575757575758	-3.59724976e-05	0.000101924	-4.29	1.2335958108919305e-05	0.15921285538000113
0.76	1979.79797979798	-3.94765444e-05	0.000101775	-3.366	1.2312817473142464e-05	0.15891419299279055
0.76	1983.8383838383838	-4.55126141e-05	0.000102073	-2.832	1.2359117948885732e-05	0.15951176562423522
0.76	1987.878787878788	-5.33941885e-05	0.000102938	-3.036	1.2493949956938489e-05	0.16125196195184577
0.76	1991.919191919192	-3.62450773e-05	0.000104219	-3.264	1.2694826532526722e-05	0.16384455613026108
0.76	1995.9595959595958	-1.94248684e-05	0.000106961	-3.438	1.3129689662420863e-05	0.1694570752389204
0.76	2000.0	-2.77023452e-05	0.000109047	-3.456	1.3465051680407035e-05	0.1737853928286966
0.7593311036789298	1600.0	-0.000246532148	0.00014937	-5.244	2.0829464449502546e-05	0.26883347704007815
0.7593311036789298	1604.040404040404	-0.000250169662	0.000152559	-5.562	2.149401057175881e-05	0.27741037757118703
0.7593311036789298	1608.080808080808	-0.000230198533	0.000153513	-4.866	2.1695488995737414e-05	0.2800107394478947
0.7593311036789298	1612.121212121212	-0.000248298249	0.000153841	-4.518	2.1765049376676185e-05	0.2809085138058162
0.7593311036789298	1616.1616161616162	-0.000235780673	0.000154228	-4.302	2.184731333435007e-05	0.2819702456535151
0.7593311036789298	1620.20202020202	-0.000220802607	0.000153572	-4.026	2.1707990438549356e-05	0.280172088115658
0.7593311036789298	1624.2424242424242	-0.000236918276	0.000153602	-3.912	2.171434894387481e-05	0.280254153552317
0.7593311036789298	1628.2828282828282	-0.00020278969	0.000153811	-4.44	2.1758680977941514e-05	0.28082632068082397
0.7593311036789298	1632.3232323232323	-0.000209288774	0.000154139	-4.698	2.1828376386853158e-05	0.28172583776427423
0.7593311036789298	1636.3636363636363	-0.000192683696	0.00015247	-4.956	2.1475277875797185e-05	0.2771686058347169
0.7593311036789298	1640.4040404040404	-0.000173669375	0.000148953	-4.956	2.0743570751399662e-05	0.2677248982970764
0.7593311036789298	1644.4444444444443	-0.000154945086	0.000147463	-4.752	2.0438526178588917e-05	0.26378786989388686
0.7593311036789298	1648.4848484848485	-0.000149210323	0.00014636	-4.386	2.021457135533312e-05	0.2608974185343854
0.7593311036789298	1652.5252525252524	-0.000169190481	0.000144512	-4.458	1.9842847488006307e-05	0.2560998002377403
0.7593311036789298	1656.5656565656566	-0.000169768293	0.000142069	-4.554	1.9358048111752846e-05	0.24984278377430497
0.7593311036789298	1660.6060606060605	-0.000162910567	0.00014028	-4.518	1.9007713565638634e-05	0.2453212246920987
0.7593311036789298	1664.6464646464647	-0.000137113981	0.0001373	-4.014	1.8432742402871383e-05	0.2379004147495661
0.7593311036789298	1668.6868686868686	-0.000117822013	0.000135125	-3.9	1.8019725892834724e-05	0.2325698569362679
0.7593311036789298	1672.7272727272727	-0.000104330706	0.000132204	-4.134	1.747364228904297e-05	0.22552188149178065
0.7593311036789298	1676.7676767676767	-7.3759001e-05	0.000128538	-4.32	1.6801852799879024e-05	0.216851495143214
0.7593311036789298	1680.8080808080808	-9.62514666e-05	0.000125707	-4.26	1.629312360891743e-05	0.2102856308306893
0.7593311036789298	1684.8484848484848	-9.57412287e-05	0.000124217	-4.296	1.6028805126264723e-05	0.206874229788202
0.7593311036789298	1688.888888888889	-8.80567697e-05	0.000120521	-4.242	1.5383135330658492e-05	0.1985409547492115
0.7593311036789298	1692.9292929292928	-5.34662765e-05	0.000118167	-3.612	1.4979158859945865e-05	0.19332707133289312
0.7593311036789298	1696.969696969697	-6.02992207e-05	0.000115097	-3.66	1.4460565298538966e-05	0.18663389347315493
0.7593311036789298	1701.010101010101	-5.6030948e-05	0.000113041	-3.786	1.4118373716706343e-05	0.18221743077528152
0.7593311036789298	1705.050505050505	-4.10934162e-05	0.000111402	-3.564	1.3848467659569309e-05	0.17873391424079568
0.7593311036789298	1709.090909090909	-4.48103361e-05	0.000109554	-3.486	1.3547162164676203e-05	0.17484514388667696
0.7593311036789298	1713.1313131313132	-4.41018753e-05	0.000107736	-4.164	1.3253822670247627e-05	0.17105918595042785
0.7593311036789298	1717.171717171717	-5.42451413e-05	0.000106842	-4.176	1.3110677332188758e-05	0.16921169442966713
0.7593311036789298	1721.2121212121212	-4.2850509e-05	0.000104964	-3.984	1.2812316201134283e-05	0.16536092522388948
0.7593311036789298	1725.2525252525252	-4.38067728e-05	0.000105173	-3.546	1.2845364720015185e-05	0.16578746275025347
0.7593311036789298	1729.2929292929293	-2.72135179e-05	0.000106484	-4.092	1.3053557498064632e-05	0.16847448279118413
0.7593311036789298	1733.3333333333333	-4.68788619e-05	0.000106365	-4.032	1.3034596264333292e-05	0.16822976145399737
0.7593311036789298	1737.3737373737374	-5.28974714e-05	0.000106156	-4.014	1.3001325370537914e-05	0.16780035386721442
0.7593311036789298	1741.4141414141413	-6.57518349e-05	0.000106007	-4.266	1.2977629839318219e-05	0.16749452977540707
0.7593311036789298	1745.4545454545455	-6.81323551e-05	0.000105411	-3.768	1.2883046206518443e-05	0.1662737952270806
0.7593311036789298	1749.4949494949494	-5.99078063e-05	0.000107378	-3.66	1.3196413640666888e-05	0.17031824183863362
0.7593311036789298	1753.5353535353536	-6.30564939e-05	0.000109286	-4.182	1.3503729114207063e-05	0.17428457940339978
0.7593311036789298	1757.5757575757575	-7.20632801e-05	0.000112921	-3.624	1.4098526244990968e-05	0.18196127129289855
0.7593311036789298	1761.6161616161617	-6.97396351e-05	0.000115514	-3.438	1.4530465509803208e-05	0.18753605381844654
0.7593311036789298	1765.6565656565656	-4.85098006e-05	0.000118435	-3.684	1.5024871148435661e-05	0.19391705258219327
0.7593311036789298	1769.6969696969697	-5.43493148e-05	0.000123591	-3.702	1.5918451986881468e-05	0.20544996762175935
0.7593311036789298	1773.7373737373737	-6.44852572e-05	0.00012985	-3.66	1.7040566758452364e-05	0.2199324338613866
0.7593311036789298	1777.7777777777778	-9.23655692e-05	0.000135572	-3.972	1.810415740582567e-05	0.23365956412793085
0.7593311036789298	1781.8181818181818	-8.79897356e-05	0.000139714	-3.504	1.889768750834705e-05	0.24390118397917415
0.7593311036789298	1785.858585858586	-0.000105093226	0.000143469	-3.018	1.963495798662211e-05	0.25341669440788417
0.7593311036789298	1789.8989898989898	-0.00013292454	0.000147999	-3.24	2.0547926040667324e-05	0.2651998286785951
0.7593311036789298	1793.939393939394	-0.000144033075	0.000153095	-3.786	2.1607056592089076e-05	0.27886939514624787
0.7593311036789298	1797.979797979798	-0.000153723549	0.000157506	-4.02	2.255252265967611e-05	0.2910719618991776
0.7593311036789298	1802.020202020202	-0.000137523394	0.000160129	-3.984	2.3127881023007333e-05	0.29849776920850163
0.7593311036789298	1806.060606060606	-0.000161461515	0.000160367	-3.924	2.318058318411526e-05	0.29917796457562296
0.7593311036789298	1810.1010101010102	-0.000142784535	0.000160576	-3.702	2.3226932478024684e-05	0.29977616727402795
0.7593311036789298	1814.141414141414	-0.00020417573	0.000158639	-3.234	2.279982357249071e-05	0.29426372731534134
0.7593311036789298	1818.1818181818182	-0.000179945294	0.00015539	-3.552	2.2095569089269718e-05	0.2851743346473563
0.7593311036789298	1822.2222222222222	-0.000198190817	0.000153364	-4.134	2.1663938890755387e-05	0.27960354105621926
0.7593311036789298	1826.2626262626263	-0.000242085403	0.000151307	-4.026	2.1231479057169717e-05	0.2740220398599278
0.7593311036789298	1830.3030303030303	-0.000202182559	0.000149638	-3.684	2.088478849944126e-05	0.26954751156290613
0.7593311036789298	1834.3434343434344	-0.000191785315	0.000148953	-3.702	2.0743570751399662e-05	0.2677248982970764
0.7593311036789298	1838.3838383838383	-0.00022178031	0.000146628	-3.996	2.0268842029701793e-05	0.26159785776685873
0.7593311036789298	1842.4242424242425	-0.0002473043	0.000143529	-3.72	1.9646880102880207e-05	0.2535705660532695
0.7593311036789298	1846.4646464646464	-0.000266635109	0.00014186	-3.966	1.9316917737285668e-05	0.24931193855709938
0.7593311036789298	1850.5050505050506	-0.000270925901	0.000142426	-4.206	1.9428429062178908e-05	0.2507511487332934
0.7593311036789298	1854.5454545454545	-0.000273239966	0.000144274	-4.314	1.979528910531482e-05	0.2554859925514049
0.7593311036789298	1858.5858585858587	-0.000260258335	0.000145704	-4.116	2.0082118814403298e-05	0.25918793257005435
0.7593311036789298	1862.6262626262626	-0.000235839849	0.000147433	-3.888	2.0432414098932526e-05	0.26370898492639494
0.7593311036789298	1866.6666666666667	-0.000219262941	0.000148059	-4.062	2.0560195605360458e-05	0.26535818463374794
0.7593311036789298	1870.7070707070707	-0.000224043127	0.000148238	-4.23	2.0596827764138925e-05	0.2658309740633454
0.7593311036789298	1874.7474747474748	-0.000229323972	0.000150056	-4.518	2.0971267776386794e-05	0.2706636480228493
0.7593311036789298	1878.7878787878788	-0.000223107704	0.000151516	-4.614	2.1275156584602464e-05	0.2745857596615926
0.7593311036789298	1882.828282828283	-0.000212426066	0.000151695	-4.506	2.1312611512316145e-05	0.2750691680792197
0.7593311036789298	1886.8686868686868	-0.00017534245	0.000150145	-4.41	2.098971084447623e-05	0.27090168170507817
0.7593311036789298	1890.909090909091	-0.00017515773	0.000147463	-4.644	2.0438526178588917e-05	0.26378786989388686
0.7593311036789298	1894.949494949495	-0.000161228847	0.000144632	-4.932	1.9866853625566255e-05	0.25640963314036674
0.7593311036789298	1898.989898989899	-0.000149868582	0.000144125	-4.524	1.9765551504859404e-05	0.255102187074858
0.7593311036789298	1903.030303030303	-0.000140170794	0.000143976	-4.512	1.973584184370746e-05	0.2547187421942408
0.7593311036789298	1907.0707070707072	-0.000127010637	0.000142635	-4.002	1.9469705692533827e-05	0.25128388158802967
0.7593311036789298	1911.111111111111	-0.000129203622	0.000139804	-3.954	1.8915156903075596e-05	0.24412665103993542
0.7593311036789298	1915.1515151515152	-0.000115832274	0.00013581	-4.044	1.8149206641657695e-05	0.23424098775195545
0.7593311036789298	1919.1919191919192	-0.000113718128	0.000133337	-4.296	1.7684302380848342e-05	0.22824074568009986
0.7593311036789298	1923.2323232323233	-9.27738356e-05	0.000131608	-4.308	1.7363408670461353e-05	0.2240991619090545
0.7593311036789298	1927.2727272727273	-7.78177304e-05	0.000130416	-4.716	1.714413329007141e-05	0.22126910532827085
0.7593311036789298	1931.3131313131314	-7.94368461e-05	0.000128717	-4.092	1.6834310246172525e-05	0.21727040404814899
0.7593311036789298	1935.3535353535353	-7.54619881e-05	0.000124813	-3.696	1.613425149631719e-05	0.2082351632087987
0.7593311036789298	1939.3939393939395	-6.24871085e-05	0.00011912	-3.456	1.5142035936797714e-05	0.195429228640219
0.7593311036789298	1943.4343434343434	-4.72533545e-05	0.000115514	-3.546	1.4530465509803208e-05	0.18753605381844654
0.7593311036789298	1947.4747474747476	-4.17033232e-05	0.000113547	-3.666	1.4202214604300646e-05	0.1832995151171399
0.7593311036789298	1951.5151515151515	-6.62113879e-05	0.000111551	-3.882	1.3872899998862964e-05	0.17904924787505497
0.7593311036789298	1955.5555555555557	-5.62917012e-05	0.000110716	-3.258	1.3736248538348607e-05	0.17728556895946207
0.7593311036789298	1959.5959595959596	-5.22470078e-05	0.000110031	-2.952	1.3624630532303638e-05	0.17584498191325665
0.7593311036789298	1963.6363636363637	-4.44504742e-05	0.000107378	-2.748	1.3196413640666888e-05	0.17031824183863362
0.7593311036789298	1967.6767676767677	-4.07701508e-05	0.000104964	-3.018	1.2812316201134283e-05	0.16536092522388948
0.7593311036789298	1971.7171717171718	-4.62762735e-05	0.000102193	-3.768	1.2377784146586353e-05	0.15975267910730345
0.7593311036789298	1975.7575757575758	-5.48522356e-05	0.000101388	-4.014	1.2252803487672032e-05	0.15813962826866323
0.7593311036789298	1979.79797979798	-4.78993258e-05	0.000102073	-3.762	1.2359117948885732e-05	0.15951176562423522
0.7593311036789298	1983.8383838383838	-2.95422217e-05	0.000103713	-4.554	1.2615307462917814e-05	0.1628182509160401
0.7593311036789298	1987.878787878788	-2.3303987e-05	0.00010264	-4.476	1.2447425698389306e-05	0.16065150108916684
0.7593311036789298	1991.919191919192	-3.6124563e-05	0.000100106	-3.996	1.205491647346066e-05	0.1555856185762636
0.7593311036789298	1995.9595959595958	-2.83443509e-05	0.000100881	-3.6	1.2174375612152793e-05	0.15712740644587858
0.7593311036789298	2000.0	-3.07440203e-05	0.000103534	-3.336	1.2587231080631404e-05	0.16245588579181616
0.7586622073578595	1600.0	-0.00029651518	0.000151903	-4.212	2.135618902155508e-05	0.2756315970056979
0.7586622073578595	1604.040404040404	-0.000269507255	0.000150771	-4.152	2.111973282602978e-05	0.27257979788888226
0.7586622073578595	1608.080808080808	-0.000251535376	0.000149966	-3.756	2.0952628210651985e-05	0.2704230782626832
0.7586622073578595	1612.121212121212	-0.000242332617	0.000149281	-3.846	2.081111294134036e-05	0.26859662506723314
0.7586622073578595	1616.1616161616162	-0.000252406037	0.000149489	-4.122	2.0854018235012245e-05	0.2691503781082295
0.7586622073578595	1620.20202020202	-0.000248195779	0.000151248	-4.656	2.1219159700108618e-05	0.2738630412643728
0.7586622073578595	1624.2424242424242	-0.00023496748	0.000152559	-4.644	2.149401057175881e-05	0.27741037757118703
0.7586622073578595	1628.2828282828282	-0.000225193103	0.000153036	-4.416	2.1594593829862924e-05	0.27870854570574005
0.7586622073578595	1632.3232323232323	-0.000253080151	0.000152738	-4.524	2.153171918181918e-05	0.27789706011559206
0.7586622073578595	1636.3636363636363	-0.000236271782	0.000151725	-4.956	2.1318893114434044e-05	0.2751502409720361
0.7586622073578595	1640.4040404040404	-0.000189786047	0.000151039	-4.5	2.1175557656706707e-05	0.2733002956900828
0.7586622073578595	1644.4444444444443	-0.000207397497	0.000150473	-4.68	2.1057772032660784e-05	0.27178010687608967
0.7586622073578595	1648.4848484848485	-0.000233321335	0.000150324	-4.806	2.1026836188051833e-05	0.2713808363767661
0.7586622073578595	1652.5252525252524	-0.000199824551	0.000151218	-4.668	2.121289741900045e-05	0.27378221773630784
0.7586622073578595	1656.5656565656566	-0.000150253208	0.000148774	-4.71	2.0706770660768248e-05	0.2672499414711908
0.7586622073578595	1660.6060606060605	-0.000146532924	0.000146718	-4.782	2.0287088006264925e-05	0.26183334770628325
0.7586622073578595	1664.6464646464647	-0.000130965818	0.000144483	-4.722	1.9837048734453457e-05	0.25602495918343043
0.7586622073578595	1668.6868686868686	-0.000127106991	0.000141771	-4.746	1.9299419230907957e-05	0.2490860957696416
0.7586622073578595	1672.7272727272727	-0.000131661912	0.000138641	-4.362	1.8690164544027847e-05	0.24122280882464983
0.7586622073578595	1676.7676767676767	-0.000132314062	0.000136555	-4.182	1.8290649147798686e-05	0.2360665018365508
0.7586622073578595	1680.8080808080808	-0.000117892394	0.000133366	-3.978	1.7689713501098894e-05	0.22831058378252275
0.7586622073578595	1684.8484848484848	-9.82461966e-05	0.000130207	-3.642	1.710584927185174e-05	0.22077499633386963
0.7586622073578595	1688.888888888889	-9.46351525e-05	0.00012532	-4.128	1.622424628572115e-05	0.20939667229174272
0.7586622073578595	1692.9292929292928	-6.306945e-05	0.000121773	-4.716	1.5600277434221375e-05	0.20134347839806127
0.7586622073578595	1696.969696969697	-6.08533748e-05	0.000120134	-4.554	1.5316338113793044e-05	0.19767884290230958
0.7586622073578595	1701.010101010101	-5.95670928e-05	0.000117809	-4.242	1.491820676218544e-05	0.1925403989528352
0.7586622073578595	1705.050505050505	-5.05569275e-05	0.000114769	-3.678	1.440570208986978e-05	0.18592580675379305
0.7586622073578595	1709.090909090909	-4.8436586e-05	0.000112713	-3.294	1.406415634454606e-05	0.18151767948262776
0.7586622073578595	1713.1313131313132	-4.11542297e-05	0.000109792	-3.654	1.358578885279504e-05	0.17534367551713267
0.7586622073578595	1717.171717171717	-3.968098e-05	0.000108451	-3.924	1.3368829180328548e-05	0.17254350639766036
0.7586622073578595	1721.2121212121212	-6.03775004e-05	0.000107825	-4.596	1.326811280304672e-05	0.17124362017325956
0.7586622073578595	1725.2525252525252	-6.07277888e-05	0.000107527	-4.512	1.3220293221412873e-05	0.17062644134792804
0.7586622073578595	1729.2929292929293	-4.17545713e-05	0.000106514	-3.996	1.3058339649357565e-05	0.1685362031663252
0.7586622073578595	1733.3333333333333	-4.34035373e-05	0.000105262	-3.81	1.2859449796686235e-05	0.16596925043591548
0.7586622073578595	1737.3737373737374	-6.79070817e-05	0.000105083	-3.528	1.2831128544252809e-05	0.16560372491872008
0.7586622073578595	1741.4141414141413	-3.69507279e-05	0.000103802	-3.954	1.2629277697613328e-05	0.16299855640480415
0.7586622073578595	1745.4545454545455	-1.69052326e-05	0.000103146	-5.016	1.2526469161588118e-05	0.1616716679350568
0.7586622073578595	1749.4949494949494	-2.16279797e-05	0.000105381	-5.424	1.2878293662416856e-05	0.16621245697430345
0.7586622073578595	1753.5353535353536	-5.3924687e-05	0.000107319	-4.5	1.3186963526179679e-05	0.17019627484605046
0.7586622073578595	1757.5757575757575	-4.53554885e-05	0.000107766	-3.558	1.3258638764743084e-05	0.17112134441024357
0.7586622073578595	1761.6161616161617	-5.02128307e-05	0.000108183	-3.522	1.3325667254655834e-05	0.1719864411604589
0.7586622073578595	1765.6565656565656	-5.40744834e-05	0.000109643	-3.768	1.3561600475744819e-05	0.1750314905580747
0.7586622073578595	1769.6969696969697	-6.08291451e-05	0.000113011	-3.768	1.4113410566072454e-05	0.18215337434957662
0.7586622073578595	1773.7373737373737	-6.40037433e-05	0.000117422	-3.87	1.4852460011033639e-05	0.1916918448405066
0.7586622073578595	1777.7777777777778	-5.14675697e-05	0.000120223	-3.486	1.5331686320494796e-05	0.19787693305407345
0.7586622073578595	1781.8181818181818	-5.06177493e-05	0.000125141	-2.814	1.619244196206932e-05	0.20898619285128672
