ivvi_dac14	keithley_1	lockin_1_X	lockin_1_phase	lockin_1_processed	conductance
2000.0	-0.000179502085	0.000221939	-4.5	1.7651930303939523e-05	0.2278229385869072
1991.578947368421	-0.000196138625	0.000224263	-4.938	1.7912923116849796e-05	0.23119141719312575
1983.157894736842	-0.000214344098	0.000225038	-4.68	1.800045437201721e-05	0.23232113090868414
1974.7368421052631	-0.000217427337	0.000223846	-4.476	1.7865928711478024e-05	0.23058488842575622
1966.3157894736842	-0.000189229922	0.000220747	-4.536	1.751892392745917e-05	0.2261063045973776
1957.8947368421052	-0.000203969775	0.000219882	-4.32	1.7422766866250653e-05	0.22486526274681484
1949.4736842105262	-0.000203874602	0.000220479	-4.212	1.748909946404954e-05	0.22572137803247702
1941.0526315789473	-0.000221279839	0.000220926	-4.14	1.7538860256680483e-05	0.22636361091060395
1932.6315789473683	-0.000206299472	0.000220896	-4.266	1.7535518063465188e-05	0.22632047521572396
1924.2105263157896	-0.00017110829	0.00022024	-4.122	1.746252686601891e-05	0.2253784213549359
1915.7894736842106	-0.00017591251	0.000220479	-4.002	1.748909946404954e-05	0.22572137803247702
1907.3684210526317	-0.000216193951	0.000222118	-4.146	1.767195368587188e-05	0.22808136843756546
1898.9473684210527	-0.000170525988	0.000226558	-4.392	1.8172855450039915e-05	0.23454620881996033
1890.5263157894738	-0.000115238877	0.000236989	-4.29	1.938255512988178e-05	0.2501590812437602
1882.1052631578948	-0.000175681036	0.000253769	-4.098	2.14314141047219e-05	0.2766024822974149
1873.6842105263158	-0.000232323073	0.000268491	-3.93	2.3342219697606283e-05	0.30126411067139863
1865.2631578947369	-0.000204653906	0.000275614	-4.074	2.4307698960465962e-05	0.31372497580184405
1856.842105263158	-0.000144554706	0.0002732	-4.278	2.397738571708224e-05	0.3094618197352774
1848.421052631579	-0.000162875051	0.000266643	-4.362	2.3096211287321786e-05	0.2980890268146717
1840.0	-0.000156424182	0.000260713	-4.392	2.2318890683846365e-05	0.28805661330189025
1831.578947368421	-0.000169078131	0.000255914	-4.188	2.170298928595086e-05	0.2801075412212566
1823.157894736842	-0.000174589667	0.000251235	-3.792	2.1113489776926633e-05	0.27249922257683806
1814.7368421052631	-0.000163661774	0.000246944	-3.942	2.058216987261848e-05	0.2656417933979917
1806.3157894736842	-0.00019774296	0.000242353	-3.792	2.0023298073241827e-05	0.2584287683386912
1797.8947368421052	-0.000183133203	0.000239016	-3.816	1.9623159526708326e-05	0.2532644187211986
1789.4736842105262	-0.000222295673	0.000236453	-4.152	1.9319238496419373e-05	0.24934189121136946
1781.0526315789473	-0.000163234918	0.000234933	-4.26	1.9140375621896488e-05	0.24703341474583465
1772.6315789473683	-0.000204640406	0.000233592	-4.122	1.8983420058830443e-05	0.24500768288594346
1764.2105263157896	-0.000195053371	0.000230999	-3.966	1.86821467210623e-05	0.24111932756466134
1755.7894736842106	-0.000152994065	0.000227095	-3.828	1.8233994306156348e-05	0.23533529157875524
1747.3684210526317	-0.000202240829	0.000224323	-4.074	1.7919690827831262e-05	0.23127876400317748
1738.9473684210527	-0.000236083801	0.000222684	-4.452	1.7735354247654067e-05	0.2288996416827332
1730.5263157894738	-0.00021590169	0.000222624	-4.602	1.772862711117271e-05	0.2288128185435598
1722.1052631578948	-0.00018713888	0.000221551	-4.44	1.76085726520163e-05	0.227263347227702
1713.6842105263158	-0.000202843965	0.000219882	-4.254	1.7422766866250653e-05	0.22486526274681484
1705.2631578947369	-0.000218375602	0.000218094	-3.804	1.7224963100882265e-05	0.22231232749759036
1696.842105263158	-0.000229472442	0.000217051	-3.486	1.7110169829966785e-05	0.2208307592011117
1688.421052631579	-0.000193273259	0.000216813	-3.918	1.7084036204577457e-05	0.22049346808169246
1680.0	-0.000203605346	0.000216306	-4.302	1.7028440090927117e-05	0.2197759221947701
1671.578947368421	-0.000210858136	0.000214429	-3.948	1.6823499305042026e-05	0.21713087367754183
1663.157894736842	-0.000198851251	0.000214727	-3.498	1.6855943761762642e-05	0.21754961493380529
1654.7368421052631	-0.000160939535	0.000215978	-3.36	1.6992526932137087e-05	0.21931241246928376
1646.3157894736842	-0.000136096241	0.000217707	-3.57	1.7182318903949234e-05	0.22176194427651036
1637.8947368421052	-0.000136207176	0.00022033	-3.864	1.7472530564276007e-05	0.22550753312313496
1629.4736842105262	-0.000178608876	0.000230045	-4.074	1.8572034191295866e-05	0.2396981708030675
1621.0526315789475	-0.000148095224	0.00025201	-4.194	2.1210392845986507e-05	0.2737498927058938
1612.6315789473683	-0.000172041986	0.000276448	-4.434	2.442257026469695e-05	0.3152075512277947
1604.2105263157896	-0.000176645172	0.000288399	-4.416	2.6112471824794824e-05	0.3370181029756777
1595.7894736842104	-0.000186055383	0.000284793	-4.344	2.5593779196445587e-05	0.33032364651798835
1587.3684210526317	-0.0001936669	0.000274332	-4.338	2.413187815501771e-05	0.31145576150786974
1578.9473684210527	-0.000210239797	0.000265332	-4.272	2.2922784570776895e-05	0.29585071159857784
1570.5263157894738	-0.000148279383	0.000257434	-4.308	2.189681399207555e-05	0.28260912112553566
1562.1052631578948	-0.000184160394	0.000251265	-4.182	2.1117235461574397e-05	0.27254756589503504
1553.6842105263158	-0.000228085412	0.000246884	-3.72	2.0574802516361883e-05	0.2655467073239423
1545.2631578947369	-0.000174980509	0.000242383	-3.564	2.002691838065288e-05	0.25847549348765636
1536.842105263158	-0.000140556368	0.000238509	-3.708	1.956280618642774e-05	0.2524854741468939
1528.421052631579	-0.000147473517	0.000237555	-4.002	1.9449554352013684e-05	0.2510238002521805
1520.0	-0.000213774113	0.000236274	-4.248	1.929812197727026e-05	0.24906935289049223
1511.578947368421	-0.000211222486	0.000234515	-4.242	1.909136681606609e-05	0.2464008873129326
1503.157894736842	-0.000214530982	0.000232936	-4.248	1.8906925658211867e-05	0.2440204152707706
1494.7368421052631	-0.00019406955	0.000230701	-4.158	1.8647709035150955e-05	0.24067486088779572
1486.3157894736842	-0.000201162406	0.000227065	-4.11	1.823057552981003e-05	0.23529116747106965
1477.8947368421054	-0.000203680805	0.000226648	-4.266	1.8183093734143845e-05	0.23467834824780096
1469.4736842105262	-0.000212770018	0.000226648	-4.416	1.8183093734143845e-05	0.23467834824780096
1461.0526315789475	-0.000169136712	0.000226439	-4.164	1.8159323381882375e-05	0.2343715584854232
1452.6315789473683	-0.000227757082	0.000224144	-4.164	1.7899504903053173e-05	0.23101823630893364
1444.2105263157896	-0.000203233665	0.00022322	-4.08	1.7795515674504964e-05	0.22967610934483887
1435.7894736842104	-0.000162809741	0.000223667	-3.996	1.7845778116374146e-05	0.23032481671055033
1427.3684210526317	-0.000175911952	0.000225068	-4.152	1.800384769698484e-05	0.23236492653060162
1418.9473684210527	-0.000213494792	0.000225664	-4.29	1.8071339481580322e-05	0.23323600274902437
1410.5263157894738	-0.000204211851	0.000227124	-4.44	1.8237299483392494e-05	0.23537794953046498
1402.1052631578948	-0.00015720925	0.000227333	-4.17	1.826113002782892e-05	0.2356855161573523
1393.6842105263158	-0.000154011736	0.000229538	-4.05	1.8513673871607285e-05	0.2389449489571056
1385.2631578947369	-0.000149802756	0.000234098	-4.008	1.9042551635477353e-05	0.245770858885566
1376.842105263158	-0.000167699058	0.000240118	-4.014	1.9754741135333772e-05	0.254962664081614
1368.421052631579	-0.000150409819	0.000247778	-3.966	2.0684751908608182e-05	0.26696575856684274
1360.0	-0.000186228335	0.000262441	-4.29	2.2543521189534375e-05	0.2909557852916349
1351.578947368421	-9.25828591e-05	0.000284018	-4.338	2.5483309848219364e-05	0.3288978845133049
1343.157894736842	-0.000154006613	0.000307413	-4.512	2.8981621360785916e-05	0.3740485051628464
1334.7368421052633	-0.00014776751	0.000319781	-4.638	3.0978406591436674e-05	0.3998198214518227
1326.3157894736842	-0.000107519834	0.000317665	-4.542	3.06290163460427e-05	0.395310449895926
1317.8947368421054	-0.000200889909	0.000303717	-4.296	2.8405530188014273e-05	0.36661323991904915
1309.4736842105262	-0.000238294816	0.000286939	-4.254	2.5901527475259358e-05	0.33429557004233906
1301.0526315789475	-0.000208020515	0.000271203	-4.194	2.3706554846459684e-05	0.30596636718460024
1292.6315789473683	-0.000151953429	0.00026113	-4.074	2.2372958350709983e-05	0.2887544324375492
1284.2105263157896	-0.00017411896	0.000254067	-3.906	2.146900799354596e-05	0.27708768420323115
1275.7894736842104	-0.000166787885	0.000249716	-3.762	2.092439945641148e-05	0.2700587465645071
1267.3684210526317	-0.000176760757	0.000247033	-3.924	2.059310123972104e-05	0.26578287803481027
1258.9473684210527	-0.000190737024	0.000243993	-4.014	2.0221815597371962e-05	0.26099091564663923
1250.5263157894738	-0.000184205616	0.000241012	-3.894	1.986189086507068e-05	0.25634558174994443
1242.1052631578948	-0.000208488608	0.000239373	-3.732	1.9665726229741883e-05	0.2538138017747277
1233.6842105263158	-0.000189680557	0.000236959	-3.786	1.9379007915498395e-05	0.25011329946291777
1225.2631578947369	-0.00022585725	0.000234635	-3.792	1.9105428477577208e-05	0.24658237279308787
1216.842105263158	-0.000183500558	0.000232876	-4.116	1.88999385700344e-05	0.2439302370900647
1208.421052631579	-0.000162218596	0.000229866	-4.194	1.855141711539422e-05	0.23943207849836728
1200.0	-0.000180510803	0.000228376	-4.182	1.8380330324158523e-05	0.23722396330294176
1191.578947368421	-0.000171084812	0.000227214	-4.23	1.824755918466144e-05	0.23551036537688338
1183.157894736842	-0.000206194901	0.000224144	-4.014	1.7899504903053173e-05	0.23101823630893364
1174.7368421052633	-0.000161985449	0.000223995	-3.75	1.7882712214115835e-05	0.23080150308629982
1166.3157894736842	-0.000163562832	0.000223489	-3.924	1.78257532177146e-05	0.2300663672843986
1157.8947368421054	-0.000166902305	0.00022325	-4.152	1.7798886413328204e-05	0.22971961346085887
1149.4736842105262	-0.000191143057	0.000222088	-4.284	1.766859689685634e-05	0.22803804436339523
1141.0526315789475	-0.00021828633	0.000220002	-4.17	1.743608845855809e-05	0.22503719659506144
1132.6315789473683	-0.000221090308	0.000218869	-4.134	1.731054220054209e-05	0.22341684590608257
1124.2105263157896	-0.000213129091	0.000218541	-4.302	1.7274293483527524e-05	0.22294900533068554
1115.7894736842104	-0.000213789664	0.0002172	-4.506	1.712654228018255e-05	0.22104206865315448
1107.3684210526317	-0.000246566651	0.00021726	-4.11	1.7133137712406562e-05	0.2211271919640136
1098.9473684210527	-0.000220029923	0.000217945	-4.104	1.7208537437720763e-05	0.22210033125778778
1090.5263157894738	-0.000178017847	0.000218899	-3.858	1.7313859791216917e-05	0.22345966407064324
1082.1052631578948	-0.000135322105	0.000221045	-3.894	1.7552121230716943e-05	0.22653476239497372
1073.6842105263158	-0.000133844952	0.000228704	-4.146	1.8417911323266484e-05	0.23770899884887847
1065.2631578947369	-0.00019379503	0.000240357	-4.122	1.9783350789926387e-05	0.25533191183350384
1056.842105263158	-0.000181356753	0.000250848	-3.834	2.106520936202375e-05	0.271876096051298
1048.421052631579	-0.0001855877	0.00025508	-4.008	2.1597128242292335e-05	0.2787412558556963
1040.0	-0.000144678838	0.000253798	-3.996	2.143507065873006e-05	0.2766496752595951
1031.5789473684213	-0.000185769597	0.000251593	-4.326	2.1158216638361933e-05	0.273076485506756
1023.1578947368422	-0.000190222417	0.000249	-4.434	2.083565271233864e-05	0.26891334525844246
1014.7368421052632	-0.000217510952	0.000246199	-4.32	2.0490811817900446e-05	0.2644626894625541
1006.3157894736843	-0.000149508401	0.000243307	-4.23	2.0138626359446595e-05	0.2599172417584791
997.8947368421053	-0.000143992348	0.000240446	-4.266	1.9794011210770018e-05	0.25546949952852366
989.4736842105264	-0.00015130822	0.000237525	-4.038	1.9445999572327996e-05	0.2509779208304925
981.0526315789474	-0.000206932178	0.000236184	-4.08	1.9287510097361672e-05	0.24893239168437606
972.6315789473686	-0.00018319487	0.000234158	-4.188	1.904957071063775e-05	0.24586144990318667
964.2105263157896	-0.000188276169	0.000234039	-4.098	1.903565108141142e-05	0.24568179754903738
955.7894736842106	-0.000184215865	0.000233413	-4.056	1.8962528745336776e-05	0.24473805116017094
947.3684210526317	-0.000160249912	0.000231535	-4.032	1.8744184519812246e-05	0.2419200124399875
938.9473684210527	-0.000149613706	0.000229807	-4.074	1.854462454471715e-05	0.23934441083904823
930.5263157894738	-0.000176501272	0.000229449	-4.248	1.8503440485705916e-05	0.23881287274744464
922.1052631578948	-0.000172472503	0.00022781	-4.482	1.8315587392747235e-05	0.2363883648934263
913.6842105263158	-0.000220142536	0.000226439	-4.332	1.8159323381882375e-05	0.2343715584854232
905.2631578947369	-0.000242649934	0.00022331	-4.362	1.780562900366573e-05	0.2298066360537387
896.8421052631579	-0.00022505771	0.000220717	-4.236	1.7515583917839364e-05	0.22606319708486247
888.421052631579	-0.000186284874	0.00021881	-4.08	1.7304018661760524e-05	0.22333265048101508
880.0	-0.000156097815	0.000217498	-4.038	1.7159313740345596e-05	0.22146503034785725
871.578947368421	-0.00016488408	0.000216098	-3.948	1.7005660946204943e-05	0.219481925357045
863.1578947368421	-0.000222733046	0.000216366	-3.972	1.7035014186962496e-05	0.21986077013216526
854.7368421052631	-0.000208492689	0.000215144	-4.062	1.6901402879025283e-05	0.21813632865304258
846.3157894736842	-0.000208331062	0.000215353	-3.948	1.692421272546841e-05	0.2184307217395726
837.8947368421054	-0.000180889914	0.000217379	-4.122	1.714622290084931e-05	0.22129607468854628
829.4736842105265	-0.000204830517	0.000221343	-4.14	1.7585354688464897e-05	0.2269636868170157
821.0526315789475	-0.000178296042	0.000228644	-4.146	1.8411033338119937e-05	0.23762022879593453
812.6315789473686	-0.000205663981	0.000243844	-4.446	2.020372830728675e-05	0.26075747377896047
804.2105263157896	-0.000192899632	0.000253977	-4.65	2.145764954545896e-05	0.27694108748681484
