ivvi_dac14	keithley_1	lockin_1_X	lockin_1_phase	lockin_1_processed	conductance
800.0	-0.000252668256	4.91145e-05	-0.996	2.9679957133256353e-06	0.038306150856050124
806.6666666666666	-0.000244629306	4.8876e-05	-1.422	2.95260436955453e-06	0.03810750395985475
813.3333333333334	-0.000247806597	5.09026e-05	-3.738	3.0837146887963924e-06	0.03979966666922611
820.0	-0.000249750024	5.40914e-05	-3.966	3.291519054561051e-06	0.04248167370440725
826.6666666666666	-0.00025162869	5.50451e-05	-3.21	3.35402958278014e-06	0.04328845981710306
833.3333333333334	-0.000254673074	5.35848e-05	-2.052	3.2583816352647063e-06	0.042053988793392456
840.0	-0.000253368821	5.27205e-05	-1.452	3.2019548201303275e-06	0.04132572153776289
846.6666666666666	-0.000250080593	5.25715e-05	-0.942	3.1922409508627134e-06	0.041200350419506045
853.3333333333334	-0.0002503357	5.21841e-05	-1.32	3.167003800813308e-06	0.04087462957273094
860.0	-0.000252716694	5.26013e-05	-1.428	3.1941834012792266e-06	0.041225420468748795
866.6666666666666	-0.000255066715	5.46279e-05	-1.722	3.326663545908479e-06	0.04293526269756832
873.3333333333334	-0.000242760781	5.65352e-05	-0.42	3.45203379804824e-06	0.04455334178365486
880.0	-0.000233505988	5.66544e-05	1.416	3.4598913305580298e-06	0.04465475427031208
886.6666666666666	-0.000233854577	5.48067e-05	1.5	3.338387930255463e-06	0.04308658233508445
893.3333333333334	-0.000247945131	5.45683e-05	0.21	3.322756722644051e-06	0.042884839659333054
900.0	-0.000245831633	5.582e-05	-0.732	3.404943792899192e-06	0.04394557916696617
906.6666666666666	-0.000246108139	5.74293e-05	-0.978	3.5110361039083794e-06	0.045314849362316695
913.3333333333334	-0.000234674606	5.92174e-05	-0.144	3.629480274666773e-06	0.04684353764603626
920.0	-0.000247990365	6.3688e-05	-0.786	3.928243187383351e-06	0.05069949240814428
926.6666666666666	-0.000242353801	7.24201e-05	-1.554	4.5228620597819385e-06	0.058373883622959234
933.3333333333334	-0.000209919764	9.00333e-05	-2.682	5.768812452258355e-06	0.07445462237843331
940.0	-0.000181411443	0.00010562	-4.236	6.926624038692742e-06	0.08939780612149295
946.6666666666667	-0.000204026967	0.000107021	-4.812	7.0333654093530235e-06	0.09077545334272588
953.3333333333334	-0.000238438222	9.31029e-05	-4.164	5.992603325305766e-06	0.07734295773035865
960.0	-0.000248461158	7.6205e-05	-3.366	4.785256991349748e-06	0.06176045853860725
966.6666666666667	-0.000254037466	6.16615e-05	-2.076	3.792347276554164e-06	0.04894556492180359
973.3333333333334	-0.000248657698	5.3257e-05	-1.428	3.236964786420446e-06	0.041777574296226555
980.0	-0.000241441499	4.95317e-05	-3.264	2.994943822584318e-06	0.038653954033094386
986.6666666666667	-0.000242120094	4.95019e-05	-4.356	2.9930179206458454e-06	0.03862909756518985
993.3333333333334	-0.000243856847	5.12304e-05	-4.29	3.1049912194463876e-06	0.04007427016313037
1000.0	-0.000253408991	5.14688e-05	-2.724	3.1204772771504623e-06	0.04027413947558065
1006.6666666666667	-0.00024843469	5.12006e-05	-1.026	3.1030561859225664e-06	0.0400492958392989
1013.3333333333334	-0.000246387612	5.04556e-05	-0.192	3.0547325405273284e-06	0.03942561136357232
1020.0	-0.000245571556	4.96509e-05	-0.288	3.0026490268999306e-06	0.03875340051058267
1026.6666666666667	-0.000255670492	5.12006e-05	-0.48	3.1030561859225664e-06	0.0400492958392989
