ivvi_dac14	keithley_1	lockin_1_X	lockin_1_phase	lockin_1_processed	conductance
2000.0	-0.00022446449	8.05859e-05	-2.112	5.092575385984937e-06	0.06572683380420492
1993.3333333333333	-0.000217466784	7.93044e-05	-1.284	5.002274448470332e-06	0.06456137345015296
1986.6666666666667	-0.000235635702	7.91256e-05	-2.316	4.989701985977586e-06	0.06439910817371847
1980.0	-0.000235012295	7.89766e-05	-2.196	4.9792299140183175e-06	0.0642639513854367
1973.3333333333333	-0.000237615175	7.86786e-05	-2.694	4.958299339919919e-06	0.06399381294645001
1966.6666666666667	-0.000218845939	7.74865e-05	-2.88	4.874750548923148e-06	0.06291549852119875
1960.0	-0.000229482722	7.77249e-05	-2.808	4.891435840622824e-06	0.06313084563172704
1953.3333333333333	-0.000237375273	7.8619e-05	-2.46	4.954115394677324e-06	0.06393981326009038
1946.6666666666667	-0.000223986938	7.88872e-05	-2.31	4.9729488426706445e-06	0.06418288534295513
1940.0	-0.000224958372	7.9066e-05	-1.998	4.985512614096114e-06	0.06434503844896676
1933.3333333333333	-0.000234633294	8.25529e-05	-2.574	5.231836414695685e-06	0.06752419286042313
1926.6666666666667	-0.000202451508	8.82749e-05	-3.066	5.641525107160759e-06	0.07281180051670252
1920.0	-0.000179780203	0.000100166	-3.522	6.515348467281002e-06	0.08408971756490487
1913.3333333333333	-0.000133767432	0.000121922	-4.416	8.197283689628735e-06	0.10579745254177397
1906.6666666666667	-0.000140598993	0.00015998	-4.704	1.1428669784844003e-05	0.14750302599718884
1900.0	-0.000131055283	0.000201643	-4.584	1.5463561920010977e-05	0.1995789727796088
1893.3333333333333	-0.000202700417	0.000223518	-4.824	1.782901480938395e-05	0.2301084627031878
1886.6666666666667	-0.000254816038	0.000213237	-4.998	1.6694069666528625e-05	0.21546040251214282
1880.0	-0.000245746502	0.000179798	-4.47	1.3276754599770068e-05	0.17135515469046445
1873.3333333333333	-0.000230846672	0.000143231	-3.66	9.95810676768012e-06	0.12852334603138174
1866.6666666666667	-0.000218845939	0.000115067	-2.646	7.655246894663773e-06	0.09880170684570204
1860.0	-0.000215824638	9.70368e-05	-2.916	6.282397460167786e-06	0.08108315782478012
1853.3333333333333	-0.000211242284	8.77683e-05	-2.766	5.60497526538739e-06	0.07234007350360429
1846.6666666666667	-0.000220804013	8.3745e-05	-2.304	5.316624855964942e-06	0.0686185067125379
1840.0	-0.00022352065	8.24039e-05	-2.1	5.221259460827206e-06	0.06738768242388025
1833.3333333333333	-0.000224040437	8.18078e-05	-2.1	5.178990454503172e-06	0.06684214156426442
1826.6666666666667	-0.000233126317	8.07946e-05	-1.11	5.107313300414178e-06	0.06591704727752476
1820.0	-0.000233003558	8.02581e-05	-1.086	5.069444945523814e-06	0.06542830300185486
1813.3333333333333	-0.000237653491	7.91852e-05	-1.518	4.993892082208516e-06	0.0644531872472167
1806.6666666666667	-0.000235330495	7.99005e-05	-1.794	5.04423685027254e-06	0.06510295714803387
1800.0	-0.000234676115	7.91554e-05	-1.494	4.991796943537628e-06	0.06442614654172274
1793.3333333333333	-0.000248942402	7.84998e-05	-1.59	4.945749672270217e-06	0.06383184186946211
1786.6666666666667	-0.000237885508	7.86786e-05	-2.07	4.958299339919919e-06	0.06399381294645001
1780.0	-0.000230205264	7.8619e-05	-2.172	4.954115394677324e-06	0.06393981326009038
1773.3333333333333	-0.000217314753	7.88276e-05	-2.022	4.9687623663095235e-06	0.064128852988958
1766.6666666666667	-0.000215946297	7.8321e-05	-2.844	4.933206506046795e-06	0.06366995470250643
1760.0	-0.000222735638	7.73673e-05	-2.514	4.866412219065073e-06	0.06280788066986667
1753.3333333333333	-0.000232977653	7.74865e-05	-2.982	4.874750548923148e-06	0.06291549852119875
1746.6666666666667	-0.00022451294	7.68905e-05	-3.018	4.833087638202076e-06	0.06237778017611553
1740.0	-0.000230142754	7.70693e-05	-2.598	4.845578970794848e-06	0.06253899835730882
1733.3333333333333	-0.00023559405	7.75163e-05	-2.178	4.876835580834437e-06	0.06294240878477324
1726.6666666666665	-0.00023790973	7.75759e-05	-2.052	4.881006184155949e-06	0.06299623627491323
1720.0	-0.000240907388	7.70395e-05	-1.92	4.8434966334728666e-06	0.06251212287119175
1713.3333333333333	-0.000226357275	7.75461e-05	-2.4	4.878920792570949e-06	0.06296932136924464
1706.6666666666665	-0.000219659727	7.73375e-05	-2.85	4.864328085931071e-06	0.06278098200627469
1700.0	-0.000221652153	7.77547e-05	-2.706	4.893522311787538e-06	0.06315777447088725
1693.3333333333333	-0.000226144404	7.81124e-05	-2.43	4.918581022461845e-06	0.06348119230705135
1686.6666666666665	-0.000221050709	7.8172e-05	-1.254	4.9227588302504825e-06	0.0635351127809525
1680.0	-0.000215745832	7.85892e-05	-0.936	4.9520236931009e-06	0.06391281691512513
1673.3333333333333	-0.000224802416	8.01985e-05	-1.542	5.065241777591195e-06	0.06537405521969758
1666.6666666666665	-0.000228271986	8.48179e-05	-2.19	5.3931879412057855e-06	0.06960666079917374
1660.0	-0.000218842596	9.44738e-05	-2.25	6.093207898183359e-06	0.07864140096198294
1653.3333333333333	-0.000163268645	0.000115782	-2.73	7.711251440715072e-06	0.09952452412607535
1646.6666666666665	-0.000143088697	0.000156314	-3.066	1.1099917089748464e-05	0.1432600109968228
1640.0	-0.00016466187	0.000198395	-3.168	1.5127814346787212e-05	0.19524567905828757
1633.3333333333333	-0.00018404495	0.000223429	-3.216	1.781900619867189e-05	0.22997928753286181
1626.6666666666665	-0.000238845698	0.000216753	-3.246	1.7077451453410445e-05	0.22040848262486695
1620.0	-0.000209876678	0.000186772	-3.438	1.3957047292674736e-05	0.1801352868192522
1613.3333333333333	-0.000218540819	0.000151039	-3.33	1.0633724222530634e-05	0.13724313765044902
1606.6666666666665	-0.000215029604	0.000122816	-2.748	8.268822071883817e-06	0.10672075578320296
1600.0	-0.000218162974	0.000106216	-2.514	6.9719777439148e-06	0.08998315935037964
1593.3333333333333	-0.000239849907	9.65004e-05	-2.574	6.242683342779088e-06	0.0805705913931724
1586.6666666666665	-0.000218286304	9.04207e-05	-3.192	5.796944357473651e-06	0.07481770410399205
1580.0	-0.000207236725	8.70232e-05	-4.308	5.551317007613303e-06	0.07164753836693326
1573.3333333333333	-0.000208173807	8.75001e-05	-4.686	5.585647361255684e-06	0.0720906197702056
1566.6666666666665	-0.000225278383	8.83644e-05	-3.432	5.6479879525428646e-06	0.07289521260825466
1560.0	-0.000220038266	8.70829e-05	-2.58	5.555611969783688e-06	0.07170297088258049
1553.3333333333333	-0.000211498086	8.60398e-05	-2.796	5.480676956232017e-06	0.07073582934641764
1546.6666666666665	-0.00021446589	8.49371e-05	-3.408	5.401708990153952e-06	0.06971663689684623
1540.0	-0.000224953445	8.46391e-05	-2.874	5.380411936728298e-06	0.06944176852771428
